,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,5.420431425362826,0.1341399997472763,0.12807335485851207,2.408035202026367,0.14800000190734863,0.09097495566776165
1,4.290629124641418,0.14827999472618103,0.14106439621144695,2.462321150302887,0.15320000052452087,0.09979577092686599
2,3.9843883776664732,0.1720000058412552,0.16456002976273704,2.40075190782547,0.1753000020980835,0.12087465476925503
3,3.756917449951172,0.18595999479293823,0.17766523953454968,2.464274299144745,0.1761000007390976,0.12684726915394548
4,3.5788299770355225,0.2022400051355362,0.19316921468709397,2.2112194263935088,0.22529999911785126,0.17895098700836354
5,3.4517795448303223,0.20938000082969666,0.20112111074752106,2.188088479042053,0.22630000114440918,0.17833511846730757
6,3.350232349872589,0.22105999290943146,0.2117022176286493,1.9867364501953124,0.289900004863739,0.25514401924772745
7,3.235658209323883,0.23506000638008118,0.2252379634880552,2.0960075640678406,0.2606000006198883,0.2292325625361255
8,3.157940291881561,0.244719997048378,0.23564175231147894,1.8247953462600708,0.3334999978542328,0.3017760277128567
9,3.0688805627822875,0.25925999879837036,0.24897648760723703,1.7876376140117645,0.36320000886917114,0.33368322756302005
10,3.009749316692352,0.27083998918533325,0.26116503443178385,1.8347731351852417,0.3544999957084656,0.3244628840173507
11,2.9016676836013793,0.2863200008869171,0.2759109368684039,1.7179077136516572,0.4065000116825104,0.38807992836416494
12,2.8456953139305114,0.29638001322746277,0.28575757767896587,1.6751315629482268,0.40959998965263367,0.3901949850748285
13,2.772719633102417,0.3119400143623352,0.30109146134209386,1.7028537940979005,0.4165000021457672,0.40175408307445004
14,2.7100924768447876,0.32462000846862793,0.3127028924573322,1.640206001996994,0.42809998989105225,0.41003832804705304
15,2.638166046857834,0.3369399905204773,0.32632204894621236,1.647257159948349,0.4422000050544739,0.42139243297717227
16,2.5892077038288117,0.3440999984741211,0.3335454139980027,1.5638481426239013,0.46619999408721924,0.4459583767983647
17,2.5493847570419312,0.35585999488830566,0.34475957436266413,1.5524678885936738,0.48249998688697815,0.46636182616429617
18,2.4761662175655363,0.36706000566482544,0.3564792519403376,1.518016048669815,0.4848000109195709,0.46472582529321144
19,2.454828683614731,0.37384000420570374,0.36224840958735666,1.6369033586978912,0.46889999508857727,0.4495753071582669
20,2.399829483509064,0.3814600110054016,0.36988332435520543,1.506977082490921,0.5027999877929688,0.4862029295459098
21,2.3699537267684936,0.39462000131607056,0.3833450566519108,1.4383269947767259,0.5253000259399414,0.5122051570941685
22,2.29893297457695,0.40709999203681946,0.39549747476492664,1.4302887666225432,0.5273000001907349,0.5091867560495842
23,2.2796579241752624,0.4153600037097931,0.4044333516998428,1.4712985742092133,0.5209000110626221,0.5088785189506059
24,2.2416392841339112,0.4189999997615814,0.408245881209339,1.446514940261841,0.5231999754905701,0.501054062917309
25,2.180740285873413,0.4278799891471863,0.4168607715857386,1.446265315413475,0.5318999886512756,0.5140127492506146
26,2.13944326877594,0.4389199912548065,0.4274056998477854,1.56374649643898,0.5216000080108643,0.4975968063588276
27,2.1022323219776156,0.44868001341819763,0.4376410010126567,1.3947518473863603,0.5559999942779541,0.5398928390890627
28,2.0736689743995664,0.44962000846862793,0.43776870433170506,1.4249776369333267,0.5529000163078308,0.5392321686894864
29,2.051983664035797,0.459960013628006,0.44905836225768064,1.4859098517894744,0.5519999861717224,0.5434326750509567
30,2.0141264963150025,0.4660800099372864,0.45494501565059114,1.3517984545230866,0.5670999884605408,0.5559463543132677
31,1.9955979495048524,0.468860000371933,0.4573714363594777,1.3780181765556336,0.5720000267028809,0.556620025770807
32,1.9529895396232606,0.4762200117111206,0.4651971102497728,1.3458343201875687,0.5824999809265137,0.5680869269013165
33,2.0050818164348603,0.4747200012207031,0.4646773278218943,1.4273455810546876,0.5641000270843506,0.5482821980279781
34,1.9437159547805787,0.48142001032829285,0.4697409477205516,1.264746208190918,0.5957000255584717,0.5802221727638575
35,1.9127356972694396,0.4862399995326996,0.47531977028651945,1.3645212292671203,0.5771999955177307,0.564001811480859
36,1.8770810701847076,0.4909999966621399,0.4805604502739041,1.3868337565660476,0.5741000175476074,0.5565982821864951
37,1.8664640083312989,0.4955599904060364,0.48496102642777555,1.2457770752906798,0.6031000018119812,0.5869708279912501
38,1.8581784090995788,0.4997999966144562,0.48888989779236747,1.2358994138240815,0.6075000166893005,0.5913381809244815
39,1.8379961528778077,0.49917998909950256,0.48826551060328743,1.1890497010946275,0.614300012588501,0.6012423914333622
40,1.8228111634254456,0.5059199929237366,0.4951789252455007,1.2969002884626388,0.6014000177383423,0.5889402761161617
41,1.7997658307552338,0.509880006313324,0.5003015708198586,1.2851375967264176,0.6011000275611877,0.5860939078838234
42,1.7837192282676697,0.5123000144958496,0.5014114422938145,1.3251035010814667,0.6001999974250793,0.5801533146359141
43,1.7677235858440399,0.515999972820282,0.5047279638500047,1.2760672718286514,0.6123999953269958,0.5966887249816929
44,1.7590984239578247,0.5199999809265137,0.50983959929119,1.1514660412073134,0.630299985408783,0.6201280759291214
45,1.7532916457653045,0.5199800133705139,0.5090335566430088,1.3575133961439132,0.5995000004768372,0.5847222840363038
46,1.7199264109134673,0.5249199867248535,0.5140221406247646,1.2410084003210067,0.6216999888420105,0.6105444386312017
47,1.7177026369571686,0.5288199782371521,0.5179940121086881,1.1978381955623627,0.6259999871253967,0.6152679810344389
48,1.6989287259578705,0.5327399969100952,0.5227443650193065,1.2160035955905915,0.6251999735832214,0.6068673701968443
49,1.6908466839790344,0.5347800254821777,0.5244399324581431,1.2795377492904663,0.6116999983787537,0.5908194518182313
