,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,3.878972772598267,0.15255999565124512,0.14520457935529174,2.4450271797180174,0.14959999918937683,0.09191202505434738
1,2.6459623723030092,0.19541999697685242,0.18507116166433102,2.692361266613007,0.12300000339746475,0.05766431720010554
2,2.317255468130112,0.24040000140666962,0.22708852824304235,2.7097538757324218,0.1509000062942505,0.08990153137136504
3,2.1095900950431825,0.2775599956512451,0.2638216514236399,2.1013669216632844,0.25940001010894775,0.23539005971862562
4,1.9594727227687836,0.31619998812675476,0.3027911885036774,2.2860888481140136,0.23409999907016754,0.20688582597488914
5,1.83061368560791,0.35425999760627747,0.3413026139778411,1.8962188923358918,0.32499998807907104,0.3079886678562083
6,1.709518686056137,0.3944999873638153,0.3809252691148358,1.638078452348709,0.4185999929904938,0.4094242935908107
7,1.5861076776981353,0.4397599995136261,0.4243775189857045,1.6674608278274536,0.4361000061035156,0.4248641076775538
8,1.452430412530899,0.4846400022506714,0.47028507919945933,1.4018963468074799,0.5083000063896179,0.49388982792697417
9,1.3355633628368377,0.5217999815940857,0.5082590495671802,1.397512058019638,0.5187000036239624,0.5142047075911106
10,1.2463510808944702,0.5566200017929077,0.5432825524732736,1.4424720788002015,0.5027999877929688,0.4948195188879864
11,1.1712031660079956,0.5858799815177917,0.5730832675433716,1.318271702528,0.5540000200271606,0.5455203094046556
12,1.1187497843503953,0.6058800220489502,0.5939848626812989,1.0919184231758117,0.6037999987602234,0.5849183033952496
13,1.0787927719354629,0.6187800168991089,0.6059158175456312,1.182514317035675,0.593500018119812,0.5750125363687172
14,1.0265274903774262,0.6389600038528442,0.6277802988343792,1.2588708913326263,0.5703999996185303,0.5572269272755994
15,0.9849776853322982,0.6524999737739563,0.6414509369043417,0.9646756583452225,0.6571000218391418,0.6415540622915564
16,0.9508952616453171,0.6648799777030945,0.6539867364869064,0.9211295622587204,0.6757000088691711,0.6665817980364459
17,0.9192311686277389,0.6771199703216553,0.6671592719818797,0.9733381599187851,0.6547999978065491,0.643417332004723
18,0.8871695743799209,0.6892600059509277,0.6792817275866537,0.8765401530265808,0.6942999958992004,0.6845277093753711
19,0.8573954911231995,0.6997399926185608,0.6900705193679547,0.9502100193500519,0.6793000102043152,0.6643258371594929
20,0.8313967032432557,0.708840012550354,0.6990464411316242,0.8621145176887512,0.7001000046730042,0.6882249296482111
21,0.8087649946212768,0.7191799879074097,0.7090535833679541,0.714295534491539,0.7476000189781189,0.7372664180047989
22,0.7912944303750992,0.72461998462677,0.7143619427716353,0.7402405601739883,0.7487000226974487,0.7396783143417838
23,0.7616495923399925,0.7365999817848206,0.7276177720272983,0.6808258691430091,0.76419997215271,0.7553580924238946
24,0.7447151456475258,0.7413600087165833,0.731432080751998,0.7007284435629845,0.7547000050544739,0.7455749653391749
25,0.7295394361019134,0.7475200295448303,0.739144731794353,0.7196272206306458,0.7511000037193298,0.7350745288322166
26,0.7067700114250183,0.7560999989509583,0.7473383716156441,0.7707932448387146,0.7445999979972839,0.732083772810732
27,0.692548006594181,0.7628999948501587,0.7546394877932013,0.7313953229784965,0.7540000081062317,0.7383740169571095
28,0.6742314004898071,0.7698400020599365,0.7610427903993593,0.6620016261935234,0.7785999774932861,0.766745792078126
29,0.6646817839741707,0.7716000080108643,0.7633478555540648,0.62280457675457,0.782800018787384,0.772952116733211
30,0.655371789574623,0.7755200266838074,0.7668494535932976,0.6385784459114074,0.7828999757766724,0.7687815103020739
31,0.6382594948410988,0.7808399796485901,0.7722896308526247,0.6091040888428688,0.7919999957084656,0.7811782047353149
32,0.6278327767252923,0.7882400155067444,0.7798240030199083,0.6018200299143791,0.7926999926567078,0.7835703094534223
33,0.6244884577393531,0.7853599786758423,0.7770813730132607,0.6071145951747894,0.7918000221252441,0.7796395144780854
34,0.6074555391669273,0.7928000092506409,0.7839226737440727,0.5690956544876099,0.8066999912261963,0.7958485190159947
35,0.5902265219688415,0.79721999168396,0.7888080035324334,0.7314195689558983,0.7594000101089478,0.7496893822958746
36,0.5846563544273377,0.8005200028419495,0.7926375463741767,0.5571492451429367,0.8123999834060669,0.8005630992537976
37,0.5686980366706849,0.8052200078964233,0.7978589777060413,0.5876486390829087,0.8016999959945679,0.7910433818596609
38,0.566031260728836,0.8057799935340881,0.7977610559554966,0.5671463415026665,0.8065000176429749,0.7958430748160775
39,0.5584774322509766,0.8083400130271912,0.801237578932996,0.5829798769950867,0.8040000200271606,0.794262695199846
40,0.5474370576739311,0.8130599856376648,0.8054273777884723,0.5399415710568428,0.8188999891281128,0.8084042324240949
41,0.5350476117730141,0.8184999823570251,0.8108606135905164,0.6121801730990409,0.7954000234603882,0.7872908697577904
42,0.5315920853018761,0.8193399906158447,0.81197360121671,0.523779790699482,0.8233000040054321,0.8127229212302267
43,0.5291789374351501,0.8197199702262878,0.8130004593206646,0.5430199372768402,0.817799985408783,0.8082837724755052
44,0.5129156343340874,0.8228999972343445,0.8157588444434685,0.5268425676226616,0.8255000114440918,0.8139365558989569
45,0.5105683100819588,0.8274199962615967,0.8193706258268172,0.5536438184976578,0.8141999840736389,0.8044654736427543
46,0.49494336152076723,0.8318799734115601,0.8252672914312477,0.5837823608517647,0.8113999962806702,0.7993440195022897
47,0.4998107281923294,0.8293600082397461,0.8214217164993575,0.5478978899121284,0.8180999755859375,0.8094754643506592
48,0.49117458510398865,0.832539975643158,0.8250814754381136,0.528087839782238,0.8206999897956848,0.8105441409680154
49,0.48591060706973077,0.8333799839019775,0.8262014003042975,0.5621925616264343,0.8126000165939331,0.8040397261348126
50,0.4736297603845596,0.837660014629364,0.8304526272436334,0.5507055509090424,0.8156999945640564,0.8069466615490036
51,0.4743325051963329,0.8378599882125854,0.8307694533089073,0.5576715153455735,0.8165000081062317,0.8044522109759693
52,0.4639166444540024,0.8433799743652344,0.835821270997714,0.5384185171127319,0.8185999989509583,0.8073501332927695
53,0.4574447783827782,0.8430799841880798,0.835339303780065,0.5514326313138008,0.8205999732017517,0.8102326202468312
54,0.45684069219231604,0.8441799879074097,0.8375143024915573,0.5686209753155709,0.8149999976158142,0.8067876217701538
55,0.45074957293272017,0.8467400074005127,0.8391084236561187,0.521137583553791,0.8284000158309937,0.8194559903957339
56,0.4440792924463749,0.8483800292015076,0.8416643103081346,0.49877302259206774,0.8360000252723694,0.8266104228279574
57,0.43710820546746254,0.8521599769592285,0.8458944650452107,0.5257138085365295,0.8277999758720398,0.817041096652087
58,0.4359468056559563,0.8511000275611877,0.8446273308520361,0.5873817890882492,0.8158000111579895,0.8027567375976135
59,0.42842108795046807,0.8546800017356873,0.8487170407880542,0.51743642821908,0.8306000232696533,0.818788952742478
60,0.4216877568662167,0.8576800227165222,0.8514716437911742,0.533314593732357,0.8263000249862671,0.8157794626856034
61,0.4244402089715004,0.8554400205612183,0.8498046237936391,0.48669208377599715,0.8378999829292297,0.8291568231826005
62,0.41110502713918684,0.8584799766540527,0.8522171551568426,0.5371305233240128,0.8287000060081482,0.8187019555670166
63,0.4126961386501789,0.858959972858429,0.8520374315956912,0.4967848958075047,0.8391000032424927,0.8308129580064499
64,0.4055156149864197,0.8611599802970886,0.8551240131511122,0.5049089333415031,0.8327000141143799,0.8267590591521692
65,0.40391365548968317,0.8630399703979492,0.8567157852667013,0.4968774858117104,0.8361999988555908,0.8269550450820105
66,0.39506047970056535,0.8643800020217896,0.8581473408003257,0.47801818042993544,0.8429999947547913,0.8329406394735195
67,0.38456708717346194,0.8675000071525574,0.8609445986512299,0.5164098834991455,0.832099974155426,0.8234218189790782
68,0.38947486358880995,0.8664799928665161,0.8606238344744052,0.5242818248271942,0.8334000110626221,0.8245497486544606
69,0.38733926028013227,0.8685399889945984,0.862202085968662,0.4907586055994034,0.842199981212616,0.8316356227386565
70,0.3801069822013378,0.8698999881744385,0.8644053201331701,0.5487434107065201,0.830299973487854,0.8181843249392716
71,0.37900547829270365,0.8697599768638611,0.8633159177066025,0.4933313575387001,0.8374999761581421,0.8293907947432148
72,0.37088313618302343,0.8731399774551392,0.8668677279481244,0.500393345206976,0.8446000218391418,0.837319815765207
73,0.37253671726584436,0.8714600205421448,0.8657399365114072,0.5198370197415352,0.8302000164985657,0.8246381784517826
74,0.36847462722659113,0.8732399940490723,0.8670343227589827,0.45424938648939134,0.8557999730110168,0.8480788951695197
75,0.36709660628437996,0.8751199841499329,0.8690354321911065,0.48664304479956627,0.8424999713897705,0.8330001562567326
76,0.3573828936815262,0.8767200112342834,0.8711877614214477,0.5361008831858635,0.8335000276565552,0.8223308571435536
77,0.3566821756362915,0.8794599771499634,0.8731813119082618,0.5757590937614441,0.8291000127792358,0.8158376551003436
78,0.35361324149370194,0.8772199749946594,0.8710129981702827,0.48241721734404563,0.8471999764442444,0.8381608596977589
