,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,4.608933816823092,0.15414544939994812,0.1238674644254186,-1.7575192429802635,0.19227272272109985,0.12413062817854441
1,2.73126226910009,0.17074544727802277,0.13643359165782706,-3.0369363112883137,0.1865454614162445,0.11478205307245436
2,2.0010461105728012,0.16519999504089355,0.13448111771168014,-3.470853985439647,0.18199999630451202,0.10775650859494304
3,1.6306886422413993,0.15830908715724945,0.12910320051926014,-3.437638486515392,0.18836364150047302,0.11662821814044347
4,1.496927918322723,0.15867272019386292,0.13136947097735524,-3.448630515011874,0.09090909361839294,0.016402610700399754
5,1.366853875180029,0.15852726995944977,0.13069736390556289,-3.3383410583842883,0.09090909361839294,0.016401630548476206
6,1.2610546209218658,0.15810908377170563,0.13148336355609702,-3.3696876937692815,0.09090909361839294,0.016401630548476206
7,1.1699231949008324,0.15723636746406555,0.13054104928874224,-3.2980356216430664,0.12372726947069168,0.05351296218605761
8,1.104270290999504,0.15994545817375183,0.13353331131833623,-3.3571456844156438,0.13345454633235931,0.05299704846676873
9,1.0426519691482694,0.16147272288799286,0.1358009719633043,-3.3339448473670266,0.09327273070812225,0.02065456888560067
10,0.9554788341220807,0.16834545135498047,0.1429807903184933,-3.2800756692886353,0.0918181836605072,0.01831738674733625
11,0.8533497890388455,0.17001818120479584,0.1441272175931857,-3.3011549949645995,0.09463636577129364,0.02331960234513783
12,0.7990155258658342,0.17258182168006897,0.14739816110451318,-3.3294662193818527,0.09600000083446503,0.026098069684361794
13,0.7540869100806726,0.17365454137325287,0.14860867678287912,-3.3368454976515336,0.0984545424580574,0.030193033907313316
14,0.709600930378603,0.17525453865528107,0.1496525666466149,-3.393103827129711,0.19618181884288788,0.13103695529989443
15,0.6558195182088424,0.17578181624412537,0.15128828456446383,-3.3299316449598835,0.1948181837797165,0.1287472544172453
16,0.6272905935685743,0.17947272956371307,0.15496226174452007,-3.3540023023431953,0.10654545575380325,0.042095869714105685
17,0.5794315866253932,0.18001818656921387,0.15515821828570897,-3.3851763010025024,0.1053636372089386,0.04126927219773877
