,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,-1.5612683133764023,0.13610908389091492,0.11467444162313777,-3.8919476574117486,0.1818181872367859,0.1073218148635323
1,-2.5417965336987454,0.13078181445598602,0.10888360773214624,-1.6753324248573997,0.1818181872367859,0.10732717343323582
2,-2.9480642807923934,0.15336363017559052,0.13164549700980138,-2.7961433909156104,0.2581818103790283,0.17548342931821959
3,-3.3179988879168576,0.20423635840415955,0.18329392011085108,-0.21186332919380882,0.31881818175315857,0.2522289862527766
4,-3.929250819635662,0.25494545698165894,0.23326677481550637,-1.9649290095676075,0.2635454535484314,0.21369707500147683
5,-4.163546569869187,0.2874363660812378,0.2649533491424437,-2.752563049576499,0.36209091544151306,0.3186662966211375
6,-4.313683644655076,0.31676363945007324,0.29353824341990187,-4.129349420287392,0.4008181691169739,0.36339784547705306
7,-4.420220369120891,0.34645453095436096,0.32334067151360235,-4.6249647498130795,0.44781818985939026,0.4068257952874089
8,-4.51572667945515,0.3744909167289734,0.35092632654797656,-4.0919192259961905,0.4618181884288788,0.4247746176457568
9,-4.596258446492932,0.40649092197418213,0.3814286394372644,-4.709556530822407,0.5412726998329163,0.5210347915544606
10,-4.680285556438294,0.43270909786224365,0.4055700198187796,-4.976077654144981,0.5410909056663513,0.5178548928758167
11,-4.759220594384454,0.46109092235565186,0.4334744927760912,-5.0925776459954,0.5695454478263855,0.5504111996044015
12,-4.817541342865337,0.49061816930770874,0.46189156163283096,-4.418640239672228,0.5734545588493347,0.5542543797842814
13,-4.8891694070872935,0.5197454690933228,0.49118134627575477,-4.498412428660826,0.6135454773902893,0.6037968351098565
14,-4.957017169079998,0.5453636646270752,0.5179884246483538,-4.957289417223497,0.5843636393547058,0.5750696370991214
15,-5.010409966683524,0.5673999786376953,0.5398801894789685,-4.184988480806351,0.6573636531829834,0.6413934305158172
16,-5.061987548037009,0.5850545167922974,0.5574282400553278,-5.091509988091209,0.6660000085830688,0.652571583022068
