,loss,accuracy,f1_score,val_loss,val_accuracy,val_f1_score
0,-0.8093098574546589,0.1451818197965622,0.12003401388879646,-3.891084996136752,0.11636363714933395,0.04971211792850953
1,-2.4311600117317655,0.16065454483032227,0.13736156723652013,-3.516330413384871,0.12172727286815643,0.06294998287593113
2,-3.2728766989640214,0.20641818642616272,0.1858764127149002,-4.1508106860247524,0.27718180418014526,0.2082992698761491
3,-3.8846544873646716,0.2548181712627411,0.23444755605538561,-2.949060392379761,0.2917272746562958,0.2276383287084131
4,-4.240287337614731,0.29205453395843506,0.2692848864912181,-2.4543249346993186,0.32918182015419006,0.2743661024309782
5,-4.440448709648441,0.33032727241516113,0.3049051194147686,-4.078209442442113,0.35281819105148315,0.31573673247822365
6,-4.53190363579853,0.3594000041484833,0.3310998929539142,-4.57848609902642,0.4509090781211853,0.4193605049750922
7,-4.643643314675852,0.3897818326950073,0.35921730309427,-3.969483337619088,0.43190908432006836,0.3923801228869164
8,-4.72154795660214,0.4216363728046417,0.38825672881642576,-4.265302855318243,0.45636364817619324,0.4192060205347638
9,-4.80360480947928,0.46005454659461975,0.4260947870101397,-4.849020714109594,0.5600000023841858,0.5385792013428088
10,-4.8825408042019065,0.49959999322891235,0.467878900525919,-5.020991946350445,0.5616363883018494,0.529708475364434
11,-4.962706874283877,0.534818172454834,0.5051857205522495,-5.153287108919837,0.6203636527061462,0.5977513453867285
12,-5.0429194839298725,0.5690363645553589,0.5397206736265279,-4.591081351041794,0.571363627910614,0.5430611023716548
13,-5.099688498276201,0.5918363928794861,0.5637732378598298,-5.1772917536172,0.6510909199714661,0.634231436045202
14,-5.160177746747028,0.6137090921401978,0.5876644264477136,-5.318651153824546,0.6660000085830688,0.6488963728476196
15,-5.210176796181635,0.6330000162124634,0.6048561819478511,-5.358988360925154,0.6848182082176208,0.6690099008855857
16,-5.242975936857137,0.6468181610107422,0.6216603785273472,-5.3346591212532735,0.6738181710243225,0.6561502836289616
17,-5.291113942881877,0.663345456123352,0.6381364678468391,-5.462836516987194,0.7279090881347656,0.71492642343064
18,-5.322940169897946,0.6769454479217529,0.6527351079904371,-5.45874035466801,0.7231818437576294,0.7133192502935455
19,-5.362752971865914,0.6913272738456726,0.6679656252160532,-5.500425469875336,0.7321818470954895,0.7223659094123929
20,-5.3974082472649485,0.7022181749343872,0.6789754758689873,-5.520438295602799,0.7544545531272888,0.7413579186528215
21,-5.420720746029507,0.7129454612731934,0.6908867504086011,-5.547767707705498,0.7523636221885681,0.7380865161570427
22,-5.452137308174914,0.7235272526741028,0.7020470684798309,-5.584849709272385,0.7689999938011169,0.7565321183507173
23,-5.472878361506895,0.7330909371376038,0.7111674525698581,-5.576704763282429,0.7614545226097107,0.7485845129163923
24,-5.491015352552587,0.7383272647857666,0.7168071575665868,-5.51927226565101,0.7443636655807495,0.7362530821993362
25,-5.505117700695991,0.7465272545814514,0.7256741486613433,-5.610617510838942,0.7772727012634277,0.7643625376654016
26,-5.5288967314091595,0.7536181807518005,0.7331443198337785,-5.612822469527071,0.7826363444328308,0.7711928501514365
27,-5.543630278543993,0.7562909126281738,0.7346801804291511,-5.678987676988949,0.8035454750061035,0.7941999591320581
28,-5.560569240979173,0.7638909220695496,0.7447650237610312,-5.676774420521476,0.8022727370262146,0.7932756448474061
29,-5.57606018664654,0.7704181671142578,0.7508108773410322,-5.581049271876162,0.7738181948661804,0.7598855137315328
30,-5.586061081019315,0.7751636505126953,0.755613113759115,-5.695742666721344,0.8090909123420715,0.7979249605822765
31,-5.605384492115541,0.7808181643486023,0.7617774912353447,-5.676028095863082,0.8092727065086365,0.7985122129715881
32,-5.610124530385841,0.7844545245170593,0.766020420028374,-5.678317122025923,0.8065454363822937,0.7948150739680184
33,-5.625999588302591,0.7891818284988403,0.7700638799511591,-5.718059201132167,0.8149091005325317,0.8076056825903187
34,-5.638723520148885,0.7944363355636597,0.775105960871553,-5.697016866911541,0.8134545683860779,0.8057285307827096
35,-5.65116116095673,0.7973818182945251,0.7791215014529423,-5.70873421836983,0.8150908946990967,0.8046770104462881
36,-5.66337831731547,0.7997454404830933,0.7828269771135512,-5.724554825100031,0.8220909237861633,0.8105113050521815
37,-5.6670180467042055,0.8020181655883789,0.784373011814539,-5.711461544849656,0.8165454268455505,0.8056459055152552
38,-5.679163816950538,0.8079454302787781,0.7901390421714749,-5.736914388970895,0.8270909190177917,0.8193252504726971
39,-5.686241383660923,0.8098909258842468,0.7924821433134493,-5.722566794265401,0.8229091167449951,0.8159121018589899
40,-5.695220377228477,0.8110727071762085,0.7926560739661688,-5.747729237242178,0.829727292060852,0.8223509659649202
41,-5.705442888411609,0.8166909217834473,0.7993289658812226,-5.747639244794845,0.8284545540809631,0.8174862755261061
42,-5.711343292323026,0.8194727301597595,0.8026209739833317,-5.764851837266575,0.8340908885002136,0.8259942107693258
43,-5.717356939857656,0.8223817944526672,0.8054631065342758,-5.730494188449599,0.8274545669555664,0.8195974167769596
